ano,rodada,timeId,pontos,vitorias,empates,derrotas,gm,gc,sg,pf,pnr,%
2012,21,512,29,6,11,4,21,20,1,13,15,46.03174603174603
2012,22,1123,26,6,8,8,24,34,-10,11,20,39.39393939393939
2012,22,762,21,5,6,11,27,39,-12,16,3,31.818181818181817
2012,22,1032,16,3,7,12,26,42,-16,19,19,24.242424242424242
2012,22,984,33,10,3,9,31,30,1,8,19,50.0
2012,22,931,25,6,7,9,33,38,-5,12,9,37.878787878787875
2012,22,1071,19,5,4,13,23,40,-17,18,17,28.78787878787879
2012,22,1039,14,2,8,12,17,36,-19,20,19,21.21212121212121
2012,22,148,40,12,4,6,39,27,12,5,6,60.60606060606061
2012,22,985,55,18,1,3,56,29,27,1,4,83.33333333333333
2012,22,31,31,8,7,7,35,28,7,7,8,46.96969696969697
2012,22,289,25,6,7,9,24,29,-5,17,20,37.878787878787875
2012,22,379,26,7,5,10,25,32,-7,10,17,39.39393939393939
2012,22,29,37,9,10,3,35,26,9,6,18,56.06060606060606
2012,22,2288,30,7,9,6,31,26,5,9,20,45.45454545454545
2012,22,405,19,4,7,11,17,42,-25,15,11,28.78787878787879
2012,22,180,22,5,7,10,30,40,-10,14,20,33.333333333333336
2012,22,11,37,10,7,5,45,25,20,4,1,56.06060606060606
2012,22,281,48,14,6,2,43,19,24,2,2,72.72727272727273
2012,22,512,29,6,11,5,21,24,-3,13,18,43.93939393939394
2012,22,631,42,12,6,4,45,21,24,3,10,63.63636363636363
2012,23,31,34,9,7,7,40,28,12,7,8,49.27536231884058
2012,23,1123,26,6,8,9,24,39,-15,11,19,37.68115942028985
2012,23,180,23,5,8,10,30,40,-10,14,20,33.333333333333336
2012,23,29,38,9,11,3,35,26,9,6,18,55.072463768115945
2012,23,762,21,5,6,12,28,41,-13,16,4,30.434782608695652
2012,23,1032,19,4,7,12,28,43,-15,19,18,27.536231884057973
2012,23,631,45,13,6,4,47,22,25,3,10,65.21739130434783
2012,23,11,37,10,7,6,46,27,19,4,1,53.6231884057971
2012,23,281,51,15,6,2,45,19,26,2,2,73.91304347826087
2012,23,931,25,6,7,10,33,40,-7,12,9,36.231884057971016
2012,23,2288,33,8,9,6,34,27,7,9,20,47.82608695652174
2012,23,512,29,6,11,6,22,27,-5,13,18,42.028985507246375
2012,23,1071,19,5,4,14,25,43,-18,18,19,27.536231884057973
2012,23,289,28,7,7,9,27,31,-4,17,20,40.57971014492754
2012,23,379,27,7,6,10,26,33,-7,10,17,39.130434782608695
2012,23,1039,15,2,9,12,18,37,-19,20,19,21.73913043478261
2012,23,984,34,10,4,9,33,32,1,8,19,49.27536231884058
2012,23,405,20,4,8,11,19,44,-25,15,11,28.985507246376812
2012,23,148,41,12,5,6,40,28,12,5,6,59.42028985507246
2012,23,985,56,18,2,3,57,30,27,1,3,81.15942028985508
2012,24,1032,20,4,8,12,30,45,-15,19,17,27.77777777777778
2012,24,631,46,13,7,4,49,24,25,3,10,63.888888888888886
2012,24,29,41,10,11,3,37,27,10,6,17,56.94444444444444
2012,24,984,34,10,4,10,34,34,0,8,19,47.22222222222222
2012,24,405,20,4,8,12,20,46,-26,15,11,27.77777777777778
2012,24,762,24,6,6,12,30,42,-12,16,4,33.333333333333336
2012,24,931,28,7,7,10,36,41,-5,12,9,38.888888888888886
2012,24,379,27,7,6,11,27,36,-9,10,19,37.5
2012,24,289,29,7,8,9,27,31,-4,17,20,40.27777777777778
2012,24,2288,34,8,10,6,34,27,7,9,20,47.22222222222222
2012,24,1123,27,6,9,9,25,40,-15,11,19,37.5
2012,24,148,42,12,6,6,41,29,12,5,5,58.333333333333336
2012,24,1039,16,2,10,12,18,37,-19,20,19,22.22222222222222
2012,24,281,52,15,7,2,45,19,26,2,2,72.22222222222223
2012,24,11,38,10,8,6,48,29,19,4,1,52.77777777777778
2012,24,31,35,9,8,7,42,30,12,7,7,48.611111111111114
2012,24,985,59,19,2,3,59,31,28,1,3,81.94444444444444
2012,24,180,23,5,8,11,31,42,-11,14,20,31.944444444444443
2012,24,512,30,6,12,6,24,29,-5,13,17,41.666666666666664
2012,24,1071,20,5,5,14,27,45,-18,18,18,27.77777777777778
2012,25,984,34,10,4,11,34,35,-1,8,19,45.333333333333336
2012,25,148,45,13,6,6,42,29,13,5,5,60.0
2012,25,931,28,7,7,11,36,42,-6,12,8,37.333333333333336
2012,25,985,62,20,2,3,60,31,29,1,3,82.66666666666667
2012,25,281,53,15,8,2,47,21,26,2,2,70.66666666666667
2012,25,31,36,9,9,7,44,32,12,7,7,48.0
2012,25,379,30,8,6,11,28,36,-8,10,17,40.0
2012,25,2288,34,8,10,7,34,28,6,9,19,45.333333333333336
2012,25,1039,17,2,11,12,18,37,-19,20,17,22.666666666666668
2012,25,1123,28,6,10,9,25,40,-15,11,19,37.333333333333336
2012,25,1032,23,5,8,12,32,46,-14,19,17,30.666666666666668
2012,25,289,29,7,8,10,28,33,-5,17,20,38.666666666666664
2012,25,1071,21,5,6,14,29,47,-18,18,18,28.0
2012,25,180,24,5,9,11,33,44,-11,14,20,32.0
2012,25,29,42,10,12,3,40,30,10,6,18,56.0
2012,25,405,21,4,9,12,23,49,-26,15,10,28.0
2012,25,762,27,7,6,12,33,44,-11,16,4,36.0
2012,25,631,46,13,7,5,51,27,24,3,11,61.333333333333336
2012,25,11,41,11,8,6,49,29,20,4,1,54.666666666666664
2012,25,512,30,6,12,7,24,30,-6,13,16,40.0
2012,26,631,49,14,7,5,55,28,27,3,11,62.82051282051282
2012,26,1071,21,5,6,15,30,51,-21,18,19,26.923076923076923
2012,26,2288,37,9,10,7,38,29,9,9,17,47.43589743589744
2012,26,1039,17,2,11,13,19,41,-22,20,17,21.794871794871796
2012,26,148,48,14,6,6,44,30,14,5,5,61.53846153846154
2012,26,762,27,7,6,13,34,46,-12,16,4,34.61538461538461
2012,26,405,24,5,9,12,25,50,-25,15,10,30.76923076923077
2012,26,379,30,8,6,12,29,38,-9,10,17,38.46153846153846
2012,26,1123,29,6,11,9,25,40,-15,11,20,37.17948717948718
2012,26,931,29,7,8,11,36,42,-6,12,9,37.17948717948718
2012,26,180,27,6,9,11,36,45,-9,14,19,34.61538461538461
2012,26,281,53,15,8,3,48,24,24,2,2,67.94871794871794
2012,26,985,65,21,2,3,62,31,31,1,3,83.33333333333333
2012,26,29,42,10,12,4,40,32,8,6,18,53.84615384615385
2012,26,31,36,9,9,8,44,34,10,7,7,46.15384615384615
2012,26,984,37,11,4,11,36,35,1,8,19,47.43589743589744
2012,26,289,29,7,8,11,28,34,-6,17,20,37.17948717948718
2012,26,11,44,12,8,6,50,29,21,4,1,56.41025641025641
2012,26,512,33,7,12,7,26,31,-5,13,18,42.30769230769231
2012,26,1032,23,5,8,13,33,48,-15,19,18,29.487179487179485
2012,27,379,30,8,6,13,31,41,-10,10,18,37.03703703703704
2012,27,148,51,15,6,6,47,32,15,5,5,62.96296296296296
2012,27,1039,17,2,11,14,19,43,-24,20,17,20.987654320987655
2012,27,985,68,22,2,3,64,31,33,1,3,83.95061728395062
2012,27,762,30,8,6,13,38,48,-10,16,4,37.03703703703704
2012,27,180,27,6,9,12,38,49,-11,14,20,33.333333333333336
2012,27,31,39,10,9,8,49,34,15,7,7,48.148148148148145
2012,27,2288,37,9,10,8,38,34,4,9,16,45.67901234567901
2012,27,931,32,8,8,11,37,42,-5,12,9,39.50617283950617
2012,27,512,33,7,12,8,26,32,-6,13,19,40.74074074074074
2012,27,11,47,13,8,6,52,30,22,4,1,58.02469135802469
2012,27,405,24,5,9,13,26,52,-26,15,11,29.62962962962963
2012,27,1032,23,5,8,14,33,51,-18,19,19,28.395061728395063
2012,27,1071,24,6,6,15,33,51,-18,18,17,29.62962962962963
2012,27,984,40,12,4,11,38,36,2,8,19,49.382716049382715
2012,27,289,29,7,8,12,29,36,-7,17,20,35.80246913580247
2012,27,1123,32,7,11,9,27,41,-14,11,20,39.50617283950617
2012,27,29,42,10,12,5,41,34,7,6,16,51.851851851851855
2012,27,281,56,16,8,3,50,24,26,2,2,69.1358024691358
2012,27,631,49,14,7,6,55,30,25,3,10,60.49382716049383
2012,28,631,52,15,7,6,56,30,26,3,10,61.904761904761905
2012,28,984,40,12,4,12,38,37,1,8,19,47.61904761904762
2012,28,29,45,11,12,5,44,35,9,6,15,53.57142857142857
2012,28,1032,23,5,8,15,34,54,-20,19,19,27.38095238095238
2012,28,289,30,7,9,12,31,38,-7,17,20,35.714285714285715
2012,28,931,33,8,9,11,39,44,-5,12,11,39.285714285714285
2012,28,2288,40,10,10,8,39,34,5,9,18,47.61904761904762
2012,28,762,30,8,6,14,38,49,-11,16,3,35.714285714285715
2012,28,180,27,6,9,13,39,51,-12,14,20,32.142857142857146
2012,28,1039,20,3,11,14,21,44,-23,20,18,23.80952380952381
2012,28,1071,24,6,6,16,33,55,-22,18,17,28.571428571428573
2012,28,31,42,11,9,8,53,34,19,7,7,50.0
2012,28,405,24,5,9,14,26,53,-27,15,9,28.571428571428573
2012,28,281,59,17,8,3,51,24,27,2,2,70.23809523809524
2012,28,148,54,16,6,6,49,33,16,5,5,64.28571428571429
2012,28,11,47,13,8,7,53,32,21,4,1,55.95238095238095
2012,28,985,71,23,2,3,68,31,37,1,4,84.52380952380952
2012,28,1123,32,7,11,10,27,45,-18,11,20,38.095238095238095
2012,28,512,33,7,12,9,26,33,-7,13,19,39.285714285714285
2012,28,379,33,9,6,13,32,41,-9,10,18,39.285714285714285
2012,29,931,33,8,9,12,39,47,-8,12,10,37.93103448275862
2012,29,631,55,16,7,6,59,30,29,3,11,63.2183908045977
2012,29,281,62,18,8,3,52,24,28,2,2,71.26436781609195
2012,29,1071,24,6,6,17,33,56,-23,18,18,27.586206896551722
2012,29,1032,23,5,8,16,35,56,-21,19,19,26.436781609195403
2012,29,405,27,6,9,14,28,54,-26,15,8,31.03448275862069
2012,29,1039,23,4,11,14,24,45,-21,20,19,26.436781609195403
2012,29,289,30,7,9,13,32,41,-9,17,20,34.48275862068966
2012,29,31,45,12,9,8,56,36,20,7,7,51.724137931034484
2012,29,148,54,16,6,7,51,36,15,5,5,62.06896551724138
2012,29,762,33,9,6,14,40,50,-10,16,3,37.93103448275862
2012,29,512,33,7,12,10,27,35,-8,13,19,37.93103448275862
2012,29,379,34,9,7,13,34,43,-9,10,15,39.08045977011494
2012,29,985,72,23,3,3,70,33,37,1,4,82.75862068965517
2012,29,11,48,13,9,7,53,32,21,4,1,55.172413793103445
2012,29,29,46,11,13,5,44,35,9,6,16,52.87356321839081
2012,29,1123,33,7,12,10,27,45,-18,11,20,37.93103448275862
2012,29,180,28,6,10,13,39,51,-12,14,20,32.18390804597701
2012,29,984,43,13,4,12,40,38,2,8,19,49.42528735632184
2012,29,2288,40,10,10,9,40,36,4,9,13,45.97701149425287
2012,30,29,49,12,13,5,46,35,11,6,17,54.44444444444444
2012,30,281,62,18,8,4,52,26,26,2,2,68.88888888888889
2012,30,985,75,24,3,3,71,33,38,1,4,83.33333333333333
2012,30,1032,23,5,8,17,35,57,-22,19,19,25.555555555555557
2012,30,2288,40,10,10,10,40,38,2,9,14,44.44444444444444
2012,30,11,51,14,9,7,55,32,23,4,1,56.666666666666664
2012,30,631,58,17,7,6,61,30,31,3,11,64.44444444444444
2012,30,379,34,9,7,14,34,45,-11,10,14,37.77777777777778
2012,30,289,31,7,10,13,33,42,-9,17,20,34.44444444444444
2012,30,1123,34,7,13,10,28,46,-18,11,20,37.77777777777778
2012,30,1071,27,7,6,17,35,57,-22,18,18,30.0
2012,30,762,33,9,6,15,41,52,-11,16,3,36.666666666666664
2012,30,405,30,7,9,14,31,56,-25,15,8,33.333333333333336
2012,30,1039,23,4,11,15,26,48,-22,20,19,25.555555555555557
2012,30,148,54,16,6,8,51,37,14,5,5,60.0
2012,30,931,36,9,9,12,40,47,-7,12,10,40.0
2012,30,180,31,7,10,13,42,52,-10,14,20,34.44444444444444
2012,30,31,45,12,9,9,57,39,18,7,7,50.0
2012,30,512,34,7,13,10,27,35,-8,13,19,37.77777777777778
2012,30,984,44,13,5,12,40,38,2,8,19,48.888888888888886
2012,31,289,31,7,10,14,33,43,-10,17,20,33.333333333333336
2012,31,985,78,25,3,3,72,33,39,1,4,83.87096774193549
2012,31,931,39,10,9,12,43,49,-6,12,10,41.935483870967744
2012,31,1039,23,4,11,16,28,51,-23,20,19,24.731182795698924
2012,31,180,34,8,10,13,44,53,-9,14,20,36.55913978494624
2012,31,631,58,17,7,7,62,32,30,3,11,62.365591397849464
2012,31,2288,40,10,10,11,41,40,1,9,15,43.01075268817204
2012,31,148,57,17,6,8,53,38,15,5,5,61.29032258064516
2012,31,281,65,19,8,4,56,26,30,2,2,69.89247311827957
2012,31,762,33,9,6,16,41,56,-15,16,3,35.483870967741936
2012,31,405,30,7,9,15,32,58,-26,15,8,32.25806451612903
2012,31,31,48,13,9,9,59,40,19,7,7,51.61290322580645
2012,31,379,37,10,7,14,37,46,-9,10,15,39.784946236559136
2012,31,984,44,13,5,13,41,41,0,8,19,47.31182795698925
2012,31,1071,30,8,6,17,36,57,-21,18,17,32.25806451612903
2012,31,1123,34,7,13,11,28,47,-19,11,20,36.55913978494624
2012,31,11,54,15,9,7,59,33,26,4,1,58.064516129032256
2012,31,1032,23,5,8,18,36,61,-25,19,20,24.731182795698924
2012,31,29,52,13,13,5,47,35,12,6,17,55.913978494623656
2012,31,512,34,7,13,11,27,36,-9,13,19,36.55913978494624
2012,32,1123,35,7,14,11,30,49,-19,11,20,36.458333333333336
2012,32,2288,41,10,11,11,43,42,1,9,16,42.708333333333336
2012,32,984,44,13,5,14,42,43,-1,8,19,45.833333333333336
2012,32,11,57,16,9,7,61,34,27,4,1,59.375
2012,32,762,36,10,6,16,42,56,-14,16,3,37.5
2012,32,931,39,10,9,13,43,50,-7,12,9,40.625
2012,32,985,78,25,3,4,73,35,38,1,4,81.25
2012,32,281,68,20,8,4,58,27,31,2,2,70.83333333333333
2012,32,1039,24,4,12,16,29,52,-23,20,19,25.0
2012,32,1071,31,8,7,17,37,58,-21,18,18,32.291666666666664
2012,32,1032,23,5,8,19,36,63,-27,19,20,23.958333333333332
2012,32,180,37,9,10,13,46,53,-7,14,20,38.541666666666664
2012,32,631,61,18,7,7,64,33,31,3,11,63.541666666666664
2012,32,289,31,7,10,15,34,45,-11,17,20,32.291666666666664
2012,32,31,49,13,10,9,59,40,19,7,5,51.041666666666664
2012,32,379,38,10,8,14,37,46,-9,10,13,39.583333333333336
2012,32,148,58,17,7,8,55,40,15,5,7,60.416666666666664
2012,32,29,53,13,14,5,49,37,12,6,18,55.208333333333336
2012,32,512,34,7,13,12,28,39,-11,13,19,35.416666666666664
2012,32,405,33,8,9,15,35,59,-24,15,8,34.375
2012,33,1032,24,5,9,19,36,63,-27,19,20,24.242424242424242
2012,33,31,50,13,11,9,59,40,19,7,5,50.505050505050505
2012,33,1071,31,8,7,18,39,61,-22,18,18,31.31313131313131
2012,33,2288,44,11,11,11,46,44,2,9,15,44.44444444444444
2012,33,631,62,18,8,7,66,35,31,3,11,62.62626262626262
2012,33,148,59,17,8,8,57,42,15,5,6,59.5959595959596
2012,33,405,34,8,10,15,36,60,-24,15,7,34.343434343434346
2012,33,931,40,10,10,13,44,51,-7,12,10,40.4040404040404
2012,33,29,56,14,14,5,51,37,14,6,19,56.56565656565657
2012,33,1039,24,4,12,17,29,54,-25,20,19,24.242424242424242
2012,33,11,60,17,9,7,64,35,29,4,2,60.60606060606061
2012,33,1123,35,7,14,12,31,52,-21,11,20,35.35353535353536
2012,33,281,71,21,8,4,59,27,32,2,1,71.71717171717172
2012,33,984,44,13,5,15,42,44,-2,8,19,44.44444444444444
2012,33,762,36,10,6,17,42,59,-17,16,3,36.36363636363637
2012,33,289,34,8,10,15,37,45,-8,17,20,34.343434343434346
2012,33,180,38,9,11,13,47,54,-7,14,20,38.38383838383838
2012,33,379,39,10,9,14,38,47,-9,10,15,39.39393939393939
2012,33,512,34,7,13,13,28,41,-13,13,19,34.343434343434346
2012,33,985,81,26,3,4,75,35,40,1,4,81.81818181818181
2012,34,31,51,13,12,9,61,42,19,7,5,50.0
2012,34,631,63,18,9,7,68,37,31,3,12,61.76470588235294
2012,34,2288,45,11,12,11,46,44,2,9,17,44.11764705882353
2012,34,180,39,9,12,13,47,54,-7,14,20,38.23529411764706
2012,34,931,40,10,10,14,44,52,-8,12,10,39.21568627450981
2012,34,11,63,18,9,7,65,35,30,4,2,61.76470588235294
2012,34,984,45,13,6,15,43,45,-2,8,19,44.11764705882353
2012,34,762,37,10,7,17,43,60,-17,16,3,36.27450980392157
2012,34,289,37,9,10,15,38,45,-7,17,20,36.27450980392157
2012,34,29,56,14,14,6,51,38,13,6,19,54.90196078431372
2012,34,379,42,11,9,14,40,47,-7,10,15,41.1764705882353
2012,34,1071,31,8,7,19,39,63,-24,18,18,30.392156862745097
2012,34,148,62,18,8,8,60,43,17,5,7,60.78431372549019
2012,34,281,71,21,8,5,60,30,30,2,1,69.6078431372549
2012,34,985,84,27,3,4,78,35,43,1,4,82.3529411764706
2012,34,405,34,8,10,16,36,63,-27,15,8,33.333333333333336
2012,34,1039,24,4,12,18,29,56,-27,20,19,23.529411764705884
2012,34,512,37,8,13,13,30,41,-11,13,19,36.27450980392157
2012,34,1123,38,8,14,12,33,53,-20,11,20,37.254901960784316
2012,34,1032,24,5,9,20,37,65,-28,19,20,23.529411764705884
2012,35,11,64,18,10,7,66,36,30,4,2,60.95238095238095
2012,35,985,85,27,4,4,79,36,43,1,4,80.95238095238095
2012,35,281,74,22,8,5,62,31,31,2,1,70.47619047619048
2012,35,379,42,11,9,15,41,49,-8,10,15,40.0
2012,35,1071,32,8,8,19,41,65,-24,18,18,30.476190476190474
2012,35,148,63,18,9,8,62,45,17,5,6,60.0
2012,35,180,39,9,12,14,47,57,-10,14,20,37.142857142857146
2012,35,984,48,14,6,15,46,45,1,8,19,45.714285714285715
2012,35,29,59,15,14,6,52,38,14,6,17,56.19047619047619
2012,35,931,40,10,10,15,44,53,-9,12,10,38.095238095238095
2012,35,1032,25,5,10,20,37,65,-28,19,20,23.80952380952381
2012,35,1039,25,4,13,18,29,56,-27,20,19,23.80952380952381
2012,35,405,37,9,10,16,42,64,-22,15,8,35.23809523809524
2012,35,289,37,9,10,16,39,51,-12,17,20,35.23809523809524
2012,35,631,66,19,9,7,70,37,33,3,11,62.857142857142854
2012,35,2288,45,11,12,12,46,46,0,9,17,42.857142857142854
2012,35,762,37,10,7,18,43,66,-23,16,3,35.23809523809524
2012,35,31,54,14,12,9,67,42,25,7,5,51.42857142857143
2012,35,512,40,9,13,13,31,41,-10,13,19,38.095238095238095
2012,35,1123,38,8,14,13,33,54,-21,11,20,36.19047619047619
2012,36,1039,25,4,13,19,29,57,-28,20,20,23.14814814814815
2012,36,11,67,19,10,7,67,36,31,4,2,62.03703703703704
2012,36,1123,38,8,14,14,34,56,-22,11,20,35.18518518518518
2012,36,405,40,10,10,16,44,65,-21,15,8,37.03703703703704
2012,36,985,85,27,4,5,79,37,42,1,4,78.70370370370371
2012,36,631,69,20,9,7,71,37,34,3,11,63.888888888888886
2012,36,289,38,9,11,16,40,52,-12,17,20,35.18518518518518
2012,36,512,41,9,14,13,32,42,-10,13,19,37.96296296296296
2012,36,2288,46,11,13,12,46,46,0,9,18,42.592592592592595
2012,36,281,75,22,9,5,62,31,31,2,1,69.44444444444444
2012,36,931,40,10,10,16,46,57,-11,12,10,37.03703703703704
2012,36,1032,28,6,10,20,41,67,-26,19,19,25.925925925925927
2012,36,148,66,19,9,8,63,45,18,5,7,61.111111111111114
2012,36,180,39,9,12,15,47,58,-11,14,20,36.111111111111114
2012,36,984,48,14,6,16,48,48,0,8,19,44.44444444444444
2012,36,1071,35,9,8,19,44,67,-23,18,18,32.407407407407405
2012,36,379,43,11,10,15,41,49,-8,10,15,39.81481481481482
2012,36,762,38,10,8,18,43,66,-23,16,3,35.18518518518518
2012,36,31,55,14,13,9,67,42,25,7,5,50.925925925925924
2012,36,29,60,15,15,6,52,38,14,6,17,55.55555555555556
2012,37,1032,28,6,10,21,41,69,-28,19,19,25.225225225225227
2012,37,281,78,23,9,5,64,31,33,2,1,70.27027027027027
2012,37,985,88,28,4,5,81,38,43,1,3,79.27927927927928
2012,37,2288,46,11,13,13,47,48,-1,9,18,41.44144144144144
2012,37,29,63,16,15,6,54,38,16,6,17,56.75675675675676
2012,37,379,43,11,10,16,41,51,-10,10,14,38.73873873873874
2012,37,289,39,9,12,16,41,53,-12,17,20,35.13513513513514
2012,37,180,40,9,13,15,48,59,-11,14,20,36.03603603603604
2012,37,11,70,20,10,7,71,37,34,4,2,63.06306306306306
2012,37,1071,35,9,8,20,45,71,-26,18,18,31.53153153153153
2012,37,1039,25,4,13,20,30,59,-29,20,20,22.52252252252252
2012,37,762,41,11,8,18,45,67,-22,16,4,36.93693693693694
2012,37,405,40,10,10,17,45,67,-22,15,7,36.03603603603604
2012,37,631,72,21,9,7,73,38,35,3,12,64.86486486486487
2012,37,1123,41,9,14,14,38,56,-18,11,20,36.93693693693694
2012,37,984,48,14,6,17,48,52,-4,8,19,43.24324324324324
2012,37,931,40,10,10,17,47,60,-13,12,10,36.03603603603604
2012,37,31,58,15,13,9,70,43,27,7,5,52.252252252252255
2012,37,512,41,9,14,14,33,44,-11,13,20,36.93693693693694
2012,37,148,69,20,9,8,65,46,19,5,8,62.16216216216216
2012,38,2288,46,11,13,14,47,51,-4,9,18,40.35087719298246
2012,38,931,43,11,10,17,50,60,-10,12,10,37.719298245614034
2012,38,379,46,12,10,16,45,53,-8,10,14,40.35087719298246
2012,38,1032,28,6,10,22,43,73,-30,19,19,24.56140350877193
2012,38,1071,36,9,9,20,47,73,-26,18,18,31.57894736842105
2012,38,405,41,10,11,17,47,69,-22,15,7,35.96491228070175
2012,38,148,72,21,9,8,66,46,20,5,8,63.1578947368421
2012,38,289,39,9,12,17,41,54,-13,17,20,34.21052631578947
2012,38,762,41,11,8,19,45,68,-23,16,4,35.96491228070175
2012,38,11,73,21,10,7,72,37,35,4,2,64.03508771929825
2012,38,631,75,22,9,7,75,39,36,3,12,65.78947368421052
2012,38,29,63,16,15,7,55,40,15,6,17,55.26315789473684
2012,38,31,61,16,13,9,71,43,28,7,5,53.50877192982456
2012,38,1039,25,4,13,21,30,60,-30,20,20,21.92982456140351
2012,38,281,78,23,9,6,66,34,32,2,1,68.42105263157895
2012,38,1123,44,10,14,14,41,58,-17,11,20,38.59649122807018
2012,38,984,49,14,7,17,53,57,-4,8,19,42.98245614035088
2012,38,985,89,28,5,5,86,43,43,1,3,78.0701754385965
2012,38,180,41,9,14,15,49,60,-11,14,20,35.96491228070175
2012,38,512,42,9,15,14,34,45,-11,13,19,36.8421052631579
2013,1,631,3,1,0,0,2,0,2,3,8,100.0
2013,1,3008,0,0,0,1,0,2,-2,16,5,0.0
2013,1,1123,1,0,1,0,2,2,0,18,19,33.333333333333336
2013,1,29,1,0,1,0,2,2,0,5,15,33.333333333333336
2013,1,873,0,0,0,1,0,1,-1,11,19,0.0
2013,1,148,3,1,0,0,1,0,1,6,1,100.0
2013,1,281,3,1,0,0,4,0,4,1,5,100.0
2013,1,762,0,0,0,1,0,4,-4,10,4,0.0
2013,1,984,0,0,0,1,0,1,-1,17,20,0.0
2013,1,180,3,1,0,0,1,0,1,8,20,100.0
2013,1,31,3,1,0,0,1,0,1,2,10,100.0
2013,1,512,0,0,0,1,0,1,-1,9,16,0.0
2013,1,11,0,0,0,1,1,3,-2,4,2,0.0
2013,1,405,3,1,0,0,3,1,2,15,17,100.0
2013,1,2288,0,0,0,1,1,4,-3,18,12,0.0
2013,1,985,3,1,0,0,4,1,3,7,14,100.0
2013,1,379,3,1,0,0,2,0,2,13,16,100.0
2013,1,603,0,0,0,1,0,2,-2,20,17,0.0
2013,1,289,0,0,0,1,0,1,-1,14,15,0.0
2013,1,931,3,1,0,0,1,0,1,19,9,100.0
2013,2,931,3,1,0,1,2,3,-1,19,13,50.0
2013,2,11,3,1,0,1,4,4,0,4,2,50.0
2013,2,985,4,1,1,0,4,1,3,7,20,66.66666666666667
2013,2,631,4,1,1,0,2,0,2,3,7,66.66666666666667
2013,2,405,3,1,0,1,3,2,1,15,9,50.0
2013,2,31,6,2,0,0,2,0,2,2,12,100.0
2013,2,603,3,1,0,1,3,4,-1,20,16,50.0
2013,2,281,3,1,0,1,6,3,3,1,1,50.0
2013,2,29,2,0,2,0,2,2,0,5,18,33.333333333333336
2013,2,984,1,0,1,1,0,1,-1,17,20,16.666666666666668
2013,2,3008,3,1,0,1,1,2,-1,16,3,50.0
2013,2,1123,1,0,1,1,2,3,-1,18,20,16.666666666666668
2013,2,180,4,1,1,0,2,1,1,8,17,66.66666666666667
2013,2,289,1,0,1,1,1,2,-1,14,18,16.666666666666668
2013,2,762,1,0,1,1,0,4,-4,10,5,16.666666666666668
2013,2,379,4,1,1,0,2,0,2,13,19,66.66666666666667
2013,2,148,6,2,0,0,2,0,2,6,4,100.0
2013,2,2288,0,0,0,2,1,5,-4,18,15,0.0
2013,2,512,3,1,0,1,2,2,0,9,14,50.0
2013,2,873,0,0,0,2,1,3,-2,11,16,0.0
2013,3,762,4,1,1,1,1,4,-3,10,6,44.44444444444444
2013,3,931,3,1,0,2,2,4,-2,19,7,33.333333333333336
2013,3,31,9,3,0,0,3,0,3,2,16,100.0
2013,3,985,4,1,1,1,4,2,2,7,14,44.44444444444444
2013,3,11,6,2,0,1,5,4,1,4,1,66.66666666666667
2013,3,148,6,2,0,1,2,1,1,6,4,66.66666666666667
2013,3,1123,4,1,1,1,3,3,0,18,19,44.44444444444444
2013,3,180,4,1,1,1,2,2,0,8,11,44.44444444444444
2013,3,984,1,0,1,2,0,3,-3,17,17,11.11111111111111
2013,3,2288,3,1,0,2,3,5,-2,18,13,33.333333333333336
2013,3,873,3,1,0,2,4,4,0,11,9,33.333333333333336
2013,3,289,1,0,1,2,2,5,-3,14,16,11.11111111111111
2013,3,281,6,2,0,1,8,3,5,1,2,66.66666666666667
2013,3,3008,3,1,0,2,1,4,-3,16,5,33.333333333333336
2013,3,631,7,2,1,0,4,1,3,3,12,77.77777777777777
2013,3,405,3,1,0,2,4,4,0,15,13,33.333333333333336
2013,3,603,4,1,1,1,3,4,-1,20,15,44.44444444444444
2013,3,29,3,0,3,0,2,2,0,5,17,33.333333333333336
2013,3,379,4,1,1,1,2,1,1,13,20,44.44444444444444
2013,3,512,6,2,0,1,3,2,1,9,11,66.66666666666667
2013,4,148,9,3,0,1,4,1,3,6,3,75.0
2013,4,1123,4,1,1,2,3,5,-2,18,20,33.333333333333336
2013,4,180,5,1,2,1,2,2,0,8,13,41.666666666666664
2013,4,379,5,1,2,1,2,1,1,13,16,41.666666666666664
2013,4,985,7,2,1,1,6,2,4,7,8,58.333333333333336
2013,4,873,3,1,0,3,4,6,-2,11,12,25.0
2013,4,29,6,1,3,0,3,2,1,5,18,50.0
2013,4,631,7,2,1,1,4,2,2,3,6,58.333333333333336
2013,4,3008,4,1,1,2,2,5,-3,16,8,33.333333333333336
2013,4,603,5,1,2,1,4,5,-1,20,16,41.666666666666664
2013,4,289,1,0,1,3,3,8,-5,14,19,8.333333333333334
2013,4,11,9,3,0,1,8,5,3,4,1,75.0
2013,4,931,4,1,1,2,3,5,-2,19,11,33.333333333333336
2013,4,984,2,0,2,2,1,4,-3,17,17,16.666666666666668
2013,4,2288,4,1,1,2,5,7,-2,18,15,33.333333333333336
2013,4,31,10,3,1,0,5,2,3,2,9,83.33333333333333
2013,4,405,3,1,0,3,5,6,-1,15,15,25.0
2013,4,762,7,2,1,1,3,5,-2,10,7,58.333333333333336
2013,4,512,7,2,1,1,3,2,1,9,12,58.333333333333336
